NrPolicy,NrObject,NrClaim,Date_of_loss,Paid,Reserves,Settlement_date
4360223,1,3867197,23/02/2016,3661.1526,0,
4361023,1,3688511,11/07/2015,3423.4092256,0,
4361324,1,3637976,22/11/2014,5325.2063102,0,
4362713,1,3616444,18/11/2014,13223.602874,0,
4362892,1,3802366,17/05/2016,1747.86,0,
4363036,1,3847155,08/05/2016,939.2614,0,
4363662,1,3843683,10/05/2016,52.5907,0,
4365990,1,3609080,05/01/2015,23420.553,0,
4367056,1,3770526,01/03/2016,51.0286,0,
4367550,1,3869605,19/04/2016,1758.61,0,
4367903,1,3876153,18/07/2016,666.0178,0,
4368958,1,3895599,23/05/2016,249.27,0,
4370063,1,3831941,24/06/2016,2165.19,0,
4370223,1,3847084,10/01/2016,4513.74,0,
4370817,1,3799095,18/09/2015,2576.13518,0,
4371026,1,3874105,26/03/2016,1037.8863,0,
4371275,1,3824648,16/05/2016,3962.81,0,
4371334,1,3848910,20/07/2016,7030.6807,0,
4371882,1,3904948,23/07/2016,2376.0048,0,
4372232,1,3820248,03/04/2016,8483.0607,0,
4372547,1,3843300,14/04/2016,498.4868,0,
4372741,1,3827452,16/05/2016,666.4482,0,
4372980,1,3725289,18/08/2015,3571.5112686,0,
4373213,1,3903557,06/07/2016,51.5493,0,
4373353,1,3792000,23/02/2016,1148.9049,0,
4374317,1,3921896,13/08/2016,424.37,0,
4374742,1,3877604,06/06/2016,52.07,0,
4374821,1,3692785,09/05/2015,2594.5686558,0,
4375191,1,3842187,31/07/2016,781.9117,0,
4375359,1,3872206,13/07/2016,4872.6776,306,
4375389,1,3812762,13/05/2016,3865.8659,0,
4375780,1,3647685,22/03/2015,51.8544302,0,
4376136,1,3752429,05/01/2016,580.4148,0,
4376302,1,3931051,28/08/2016,1024.7468,0,
4376414,1,3819211,23/02/2016,52.5907,0,
4376475,1,3708073,14/06/2015,16223.947463,1258.68,
4376534,1,3673616,30/11/2014,8596.42421,0,
4376650,1,3726908,01/04/2015,514.1990598,0,
4376743,1,3742578,31/10/2015,3167.3217996,0,
4377155,1,3844781,09/03/2016,5006.4399,2.8714,
4378500,1,3907279,22/08/2016,7865.9507,0,
4378927,1,3867939,04/04/2016,1151.6,0,
4379055,1,3871071,26/07/2016,52.07,2378.9007,
4379138,1,3816719,16/01/2016,7093.3086,0,
4380370,1,3876069,05/09/2016,6546.58,204.2516,
4380778,2,3802562,07/02/2016,847.9944,0,
4381082,1,3646491,23/09/2014,14621.901634,0,
4381436,1,3678026,21/04/2015,1743.164379,0,
4382024,1,3861696,04/03/2016,16372.07,0,
4382169,1,3806836,16/02/2016,4056.6735,0,
4382530,1,3956447,29/10/2016,871.32,1583.68,
4382614,1,3650697,03/01/2015,743.98858,0,
4383198,1,3629692,17/10/2014,375.40429,0,
4383660,1,3938265,20/12/2016,0,1586.1,
4384006,1,3870527,23/07/2016,283.96,2.9593,
4384450,1,3799261,01/01/2016,2690.8398,0,
4384480,1,3757396,08/01/2016,1773.44,0,
4384487,1,3658999,17/01/2015,2009.7670656,0,
4384912,1,3792682,16/02/2016,1339.31,0,
4384952,1,3675797,16/03/2015,2313.65422,0,
4385523,1,3814441,06/06/2016,185.537,2225.874,
4386496,1,3937442,16/11/2016,3058.6743,64.1214,
4386543,1,3795212,09/10/2015,1495.0518066,0,
4386762,1,3644866,07/11/2014,783.3762692,0,
4387178,1,3605896,06/01/2015,21.14694,0,
4387765,1,3822312,08/05/2016,3802.07,0,
4387850,1,3920369,17/10/2016,623.5437,1837.63,
4387976,1,3820885,20/04/2016,2190.78,0,
4388153,1,3833612,09/01/2016,7521.5811,105.7322,
4388264,1,3661486,21/09/2014,323.1578224,0,
4390021,1,3810211,05/05/2016,52.07,6545.3514,
4390355,1,3869262,15/06/2016,7114.8137,0,
4390462,1,3796512,18/10/2015,730.5192378,0,
4391390,1,3856765,12/04/2016,1844.7751,0,
4391647,1,3826985,09/01/2016,1925.45,0,
4391720,1,3864791,07/05/2016,1616.559,0,
4393099,1,3873742,25/10/2016,5562.333,0,
4393122,1,3937297,06/10/2016,2395.2453,81.8006,
4394106,1,3901126,22/08/2016,52.5907,8145.5793,
4394293,1,3812678,22/05/2016,328.4424,0,
4394320,1,3795750,26/02/2016,1627.4272,0,
4394348,1,3878876,17/06/2016,8449.1651,0,
4394620,1,3836500,28/04/2016,555.94,0,
4394890,1,3874337,12/08/2016,68.6686,7257.658,
4395266,1,3673558,27/10/2014,17260.741264,0,
4395601,1,3859610,27/09/2016,996.47,0,
4395730,1,3858266,22/05/2016,4600.7874,0,
4396171,1,3931404,13/10/2016,10569.2412,0,
4396255,1,3662682,12/10/2014,9838.8983364,0,
4396828,1,3871410,07/08/2016,1296.87,0,
4397378,1,3840273,04/06/2016,307.0386,0,
4397576,1,3898336,24/10/2016,217.8,0,
4398519,1,3709682,14/06/2015,2310.599709,0,
4398525,1,3769177,22/01/2016,1428.4026,0,
4398737,1,3853892,10/06/2016,267.2258,0,
4398796,1,3820083,06/04/2016,56.4691,0,
4398928,1,3813613,29/05/2016,297.7029,0,
4398985,1,3672518,17/05/2015,628.7231618,0,
4400274,1,3755425,16/01/2016,961.5969,0,
4400989,11,3807950,26/01/2016,1287.5,0,
4401161,1,3774738,18/01/2016,4146.1106,0,
4401424,1,3785119,08/02/2016,9378.3393,0,
4401567,1,3844833,25/06/2016,4346.69,0,
4402388,1,3870706,28/05/2016,9785.9607,0,
4402674,1,3838271,14/06/2016,838.09,0,
4403285,14,3864043,03/07/2016,2354.45,0,
4403378,4,3876305,07/07/2016,1847.33,0,
4403793,26,3897979,10/09/2016,1340.15,0,
4403935,1,3849070,10/09/2016,801.702,0,
4404176,1,3690209,29/07/2015,2682.7801598,0,
4404293,1,3961414,19/10/2016,3165.8955,0,
4404300,1,3931491,01/09/2016,2423.0001,0,
4404345,24,3833065,24/03/2016,9474.5673,0,
4404884,1,3873540,10/09/2016,52.07,0,
4405146,1,3813980,05/02/2016,571.96,0,
4405420,1,3865993,20/09/2016,211.4637,0,
4405479,1,3823063,22/01/2016,51.5493,0,
4405692,1,3958065,27/11/2016,52.5907,2354.8714,
4405812,1,3941815,10/10/2016,929.3427,0,
4406300,1,3933903,22/11/2016,2529.2036,0,
4406333,30,3900900,16/07/2016,52.07,13063,
4406789,27,3919905,14/08/2016,51.0286,7558.74,
4407018,1,3634201,05/02/2015,47.9371508,5.508,
4407053,8,3868618,30/03/2016,-318.7899,374.08,
4407281,1,3875530,27/08/2016,532.7982,0,
4407582,1,3861299,09/03/2016,625.4526,0,
4408054,1,3911597,06/07/2016,4492.3083,0,
4408139,6,3958843,15/10/2016,246.6366,51.0286,
4408559,25,3855801,03/02/2016,3701.2738,1012.9581,
4408790,1,3722336,03/08/2015,2601.0175894,0,
4409510,1,3824071,12/03/2016,1398.5167,0,
4409931,1,3943606,04/11/2016,1615.1314,0,
4410078,1,3955482,16/11/2016,339.81,0,
4410247,1,3782230,01/10/2015,1190.5071752,0,
4410382,1,3798084,02/04/2016,1634.8567,0,
4410443,1,3754016,01/09/2015,50.8276098,0,
4410950,1,3953849,07/11/2016,634.2435,0,
4412001,1,3791657,30/10/2015,544.0185996,0,
4412092,1,3923638,27/08/2016,1584,872.1,
4412226,1,3655874,19/10/2014,816.4886301,0,
4412291,1,3819289,23/04/2016,2630.0934,0,
4412346,1,3723564,08/05/2015,2893.9119462,0,
4412416,1,3887965,24/07/2016,6287.8257,0,
4412442,1,3963120,19/11/2016,0,2504.1,
4412529,1,3842581,10/07/2016,3875.269,0,
4413096,1,3863967,09/10/2016,3087.4338,37.9962,
4413306,1,3792725,13/02/2016,1907.2548,0,
4413418,1,3940926,10/09/2016,1569.17,2.9593,
4413436,1,3894769,02/12/2016,52.5907,2402.93,
4413589,1,3919784,10/07/2016,410.0418,0,
4413694,1,3828257,15/12/2015,51.0286,0,
4413878,1,3864448,18/06/2016,2144.583,0,
4414040,1,3713754,09/03/2015,356.1633,0,
4414167,1,3835411,23/04/2016,51.0286,0,
4414343,1,3957923,12/12/2016,0,2405.9,
4414870,1,3898483,21/10/2016,0,1554.3,
4415674,1,3884525,25/07/2016,1385.1746,0,
4415937,1,3607389,31/10/2014,1147.74518,0,
4415993,1,3853628,18/04/2016,1260.9562,0,
4416520,1,3836674,08/02/2016,3720.1428,0,
4417069,1,3931034,04/10/2016,897.9498,1563.4598,
4417897,1,3631474,28/10/2014,2693.95564,0,
4418554,1,3883603,19/06/2016,2175.7824,0,
4418803,1,3747482,07/07/2015,312.083842,0,
4420668,1,3801403,24/10/2015,1111.6879116,0,
4421562,1,3903107,20/06/2016,1599.6123,0,
4421982,1,3647960,18/04/2015,557.7511436,0,
4422014,1,3842485,25/01/2016,3512.38,0,
4422441,1,3685063,10/07/2015,1185.8642684,0,
4422813,1,3935595,17/11/2016,52.5907,2450.9886,
4422984,1,3768520,23/02/2016,1411.8588,0,
4422994,1,3789247,11/04/2016,17627.2371,0,
4423048,1,3807458,16/04/2016,1884.9024,0,
4423127,1,3781558,07/03/2016,963.09,0,
4423294,1,3832689,14/01/2016,10198.0407,0,
4423329,1,3908410,10/07/2016,817.55,0,
4423389,1,3819727,24/06/2016,1301.96,1176.1008,
4423723,1,3820845,25/01/2016,2004.7599,0,
4424232,1,3772284,08/02/2016,1980.7615,0,
4424271,1,3869006,08/03/2016,1763.2075,0,
4424337,1,3743347,21/04/2015,1213.2982422,0,
4424381,1,3825729,28/06/2016,2856.8274,0,
4425414,1,3849107,19/05/2016,580.6793,0,
4426524,1,3769379,26/01/2016,1057.08,0,
4428157,1,3776892,22/05/2015,556.1868,1942.4064,
4428414,1,3666143,11/05/2015,9501.9212204,0,
4428466,1,3874054,29/08/2016,982.9116,0,
4428742,1,3636103,04/03/2015,51.34102,0,
4428766,1,3665460,22/05/2015,1620.62747,0,
4428794,1,3831338,08/04/2016,530.244,0,
4429095,1,3834337,13/03/2016,326.34,0,
4429186,1,3908218,22/07/2016,685.9706,1790.1306,
4429392,1,3768211,22/09/2015,14024.3254,0,
4429586,1,3738772,12/07/2015,1625.8937782,0,
4430063,1,3969552,08/12/2016,0,4923.27,
4430108,1,3780319,11/02/2016,8464.8663,0,
4430299,1,3891422,15/09/2016,51.5493,3126.97,
4430385,1,3814301,19/01/2016,7276.3236,0,
4430534,1,3842900,04/02/2016,6360.5356,0,
4431651,1,3646545,04/03/2015,1327.3029252,0,
4431664,1,3859111,16/03/2016,741.44,0,
4431746,1,3898147,16/07/2016,1286.299,0,
4431758,1,3880906,20/04/2016,7948.7793,0,
4431784,1,3675977,11/11/2014,18258.122837,0,
4431858,1,3946878,17/12/2016,0,2479.55,
4431859,1,3899074,16/10/2016,51.0286,5082.7798,
4431899,1,3857416,26/03/2016,2440.0134,0.99,
4432054,1,3928665,28/10/2016,366.4024,0,
4432602,1,3804462,30/01/2016,722.5614,0,
4433504,1,3792426,21/09/2015,1437.0546932,0,
4433563,1,3838411,26/01/2016,1856.077,0,
4433946,1,3882406,26/02/2016,531.4716,0,
4434080,1,3989306,15/12/2016,0,2405.9,
4434262,1,3849710,16/06/2016,752.3656,1751.5344,
4435064,1,3824118,04/04/2016,2681.35,0,
4435721,1,3813517,04/01/2016,2604.1834,0,
4435835,1,3877285,29/03/2016,9027.9364,0,
4436206,1,3898059,21/06/2016,7013.6622,0,
4436437,1,3763899,28/08/2015,8225.3487596,0,
4436674,1,3756897,27/06/2015,50.3141996,0,
4437239,1,3870402,23/06/2016,670.1409,0,
4437678,1,3920776,25/12/2016,0,2504.1,
4437838,1,3892490,23/07/2016,4504.5396,0,
4438551,1,3908196,12/10/2016,0,2479.55,
4438736,1,3789785,02/04/2016,2389.7313,0,
4439394,1,3873939,28/06/2016,3331.3638,0,
4439451,1,3904488,08/08/2016,1660.9329,0,
4440265,1,3931396,28/09/2016,2509.1332,0,
4440403,1,3915590,31/07/2016,661.04,0,
4440770,1,3849569,25/05/2016,3717.4536,0,
4440873,1,3792330,26/03/2016,1558.2204,0,
4440897,1,3592529,06/12/2014,10401.703301,0,
4441127,1,3710709,15/02/2015,1167.7503796,0,
4441418,1,3712548,05/03/2015,480.945739,0,
4441471,1,3864018,24/03/2016,3703.6593,0,
4442572,1,3875484,05/08/2016,700.8111,0,
4442581,1,3913340,12/07/2016,135.9765,0,
4443084,1,3780604,03/01/2016,1716.394,0,
4443614,1,3740199,23/11/2015,51.0286,2.93,
4443741,1,3610981,27/01/2015,1493.07874,0,
4443761,1,3847121,12/02/2016,51.5493,0,
4444017,1,3934433,22/11/2016,0,2455,
4444065,1,3840335,16/07/2016,3683.1973,0,
4444389,1,3918832,11/12/2016,0,2430.45,
4444796,1,3839745,06/07/2016,534.0375,0,
4445564,1,3826485,31/03/2016,14073.51,0,
4445705,1,3912965,25/07/2016,8890.0907,0,
4445899,1,3935386,19/11/2016,2318.4252,0,
4446373,1,3955696,04/10/2016,2078.2958,0,
4446614,1,3844215,31/01/2016,4565.088,0,
4447605,1,3759885,05/01/2016,1190.4158,0,
4447736,1,3680375,10/04/2015,396.55694,0,
4447831,1,3842116,24/01/2016,4946.97,0,
4447896,1,3812153,19/04/2016,6120.1,54.45,
4448232,1,3895969,09/10/2016,1296.8307,0,
4448634,1,3930702,15/12/2016,0,2455,
4448667,1,3713454,20/02/2015,1582.5849284,0,
4448673,1,3818845,30/01/2016,0,2479.55,
4448844,1,3716992,18/07/2015,1317.6374596,0,
4449453,1,3815905,09/01/2016,52.5907,0,
4449802,1,3892931,04/10/2016,3269.9758,0,
4450053,1,3736972,24/06/2015,3786.13138,0,
4450725,1,3904895,07/08/2016,1406.5548,0,
4451000,1,3836415,25/06/2016,2257.2,0,
4451002,1,3827236,30/11/2015,924.1409996,0,
4451547,1,3735890,16/11/2015,1352.8878462,0,
4451622,1,3775056,05/01/2016,7044.32,0,
4451813,1,3866342,31/07/2016,51.0286,5157.4438,
4451822,1,3849353,27/01/2016,1092.3049,0,
4452003,1,3786224,06/02/2016,519.26,0,
4452172,1,3793173,13/04/2016,1842.1524,0,
4452600,1,3798291,02/04/2016,796.85,0,
4452911,1,3863227,05/04/2016,697.6032,0,
4452965,1,3892379,28/06/2016,51.0286,0,
4453067,1,3838173,04/05/2016,2277.0006,0,
4453083,1,3877043,17/05/2016,2271.7223,203.7123,
4453158,1,3884809,20/04/2016,286.5716,2086.5042,
4453224,1,3836495,14/02/2016,736.593,0,
4453246,1,3826712,03/03/2016,52.5907,0,
4453248,1,3838973,08/05/2016,52.07,0,
4454026,1,3968634,03/12/2016,0,2430.45,
4454260,1,3934138,13/09/2016,799.386,1622.907,
4454262,1,3876569,14/08/2016,908.5527,0,
4454383,1,3832032,25/03/2016,876.7911,0,
4454642,1,3750508,10/01/2016,4600.1886,0,
4454839,1,3933728,17/12/2016,0,2479.55,
4454917,1,3810740,20/04/2016,2375.1574,0,
4455191,1,3852947,02/07/2016,3675.9789,0,
4455496,1,3816334,28/03/2016,3529.41,0,
4455515,1,3842912,11/06/2016,7380.04,0,
4455598,1,3707084,04/08/2015,927.3498102,1517.3536,
4455903,1,3758759,19/10/2015,21878.8342,0,
4455940,1,3783419,21/02/2016,865.24,0,
4456007,1,3712566,14/04/2015,1040.82462,0,
4456123,1,3812928,12/03/2016,0,2479.55,
4456399,1,3956071,21/11/2016,0,2405.9,
4456640,1,3676294,09/02/2015,3930.3538546,0,
4456948,1,3786920,24/01/2016,4598.2169,0,
4457064,1,3825813,03/02/2016,1209.9,0,
4458469,1,3948800,16/10/2016,591.8913,0,
4458861,1,3743759,12/05/2015,146.6005506,412.6,
4458921,1,3957486,07/11/2016,869.7598,0,
4459137,1,3946180,27/11/2016,321.4498,2126.99,
4459235,1,3853934,09/07/2016,0,1065.55,
4459369,1,3836738,31/07/2016,450.5985,1979.8515,
4459493,1,3825364,10/12/2015,799.6636098,0,
4459582,1,3793900,19/04/2016,1570.62,0,
4460076,1,3940005,12/09/2016,51.5493,0,
4460127,1,3980642,18/12/2016,0,2430.45,
4460232,1,3898039,11/07/2016,3488.76,0,
4460311,1,3852884,23/02/2016,4274.4636,0,
4460347,1,3907610,03/06/2016,2466.3089,13.2411,
4460545,1,3699508,11/04/2015,573.8433316,0,
4460628,1,3885114,13/06/2016,3046.45,0,
4460898,1,3923843,05/07/2016,23888.5907,0,
4460905,1,3839338,28/03/2016,0,2504.1,
4460949,1,3756920,20/09/2015,0,55,
4461160,1,3822392,16/02/2016,51.5493,0,
4461258,1,3859145,07/03/2016,1037.036,0,
4462080,1,3883680,17/10/2016,51.5493,2378.9007,
4462757,1,3817870,16/06/2016,4242.6748,0,
4462920,1,3790010,23/02/2016,454.1263,0,
4463130,1,3854482,05/03/2016,438.9224,0,
4463179,1,3845344,15/01/2016,2701.5682,0,
4463497,1,3841161,24/07/2016,10753.07,0,
4463502,1,3630367,12/02/2015,166.7832804,4047.8625,
4464117,1,3849328,28/02/2016,838.5795,0,
4464150,1,3695112,03/02/2015,5821.8345108,0,
4464792,1,3895286,04/04/2016,1427.8374,0,
4464808,1,3812593,19/04/2016,1777.034,0,
4464879,1,3864356,03/03/2016,1041.7077,0,
4465044,1,3910185,14/10/2016,1852.7978,0,
4465196,1,3759455,01/08/2015,1821.0592652,0,
4465311,1,3856090,09/02/2016,4698.5907,0,
4465474,1,3893586,26/06/2016,1037.4868,0,
4465801,1,3693896,11/08/2015,160.321826,0,
4466041,1,3788318,04/03/2016,8795.1006,0,
4466297,1,3720417,20/07/2015,51.34102,0,
4466690,1,3863687,26/06/2016,72.58,0,
4466999,1,3636502,10/01/2015,222.1287404,0,
4467125,1,3881203,10/06/2016,5429.4842,0,
4467150,1,3938378,16/08/2016,112.57,2342.43,
4467185,1,3895744,21/07/2016,2450.9034,0,
4467268,1,3809140,15/03/2016,3085.8926,0,
4467541,1,3825589,22/11/2015,1472.0467014,0,
4467842,1,3968140,22/11/2016,0,2504.1,
4467862,1,3949482,01/10/2016,5046.78,0,
4467926,1,3893580,20/05/2016,1505.6171,0,
4468063,1,3720521,18/07/2015,1179.28602,0,
4469099,1,3869273,03/07/2016,2086.326,0,
4469229,1,3929660,27/08/2016,2291.9324,0,
4469229,1,3846590,12/05/2016,2120.75,0,
4469283,1,3880604,16/07/2016,1205.0668,0,
4469465,1,3735712,31/08/2015,1684.241361,0,
4469938,1,3842266,16/06/2016,3171.81,0,
4470066,1,3780393,28/09/2015,3953.3855714,0,
4470336,1,3733867,25/11/2015,50.8276098,0,
4470339,1,3898204,02/07/2016,474.22,0,
4470448,1,3801593,19/04/2016,33382.5907,6435,
4470509,1,3847280,08/07/2016,2071.3484,0,
4471577,1,3846444,07/05/2016,2431.8881,0,
4471696,1,3988517,18/12/2016,0,2479.55,
4472230,1,3716113,05/03/2015,1444.97858,0,
4472859,1,3799551,06/01/2016,51.0286,0,
4473288,1,3770945,14/02/2016,455.1806,0,
4473708,1,3938104,03/12/2016,0,2504.1,
4473943,1,3900100,30/08/2016,852.03,0,
4474068,1,3810702,24/04/2016,821.5242,0,
4474190,1,3853846,25/01/2016,12950.8462,2.9886,
4474204,1,3834036,13/12/2015,52.5907,2450.9886,
4474332,1,3641306,28/01/2015,1992.2288092,0,
4474792,1,3937972,15/10/2016,672.5,0,
4474805,1,3853620,21/08/2016,1128.37,0,
4474917,1,3828754,25/02/2016,1075.4682,1390.18,
4475186,1,3716762,05/07/2015,191.65686,0,
4475750,1,3811586,14/05/2016,1100.5302,1332.01,
4475760,2,3817613,28/02/2016,746.65,0,
4476056,1,3857480,19/04/2016,1229.851,0,
4476084,1,3893422,16/05/2016,567.7336,0,
4476340,1,3889896,23/06/2016,1131.6646,0,
4476708,1,3723265,02/10/2015,1423.05682,0,
4476747,1,3974700,18/12/2016,0,2430.45,
4477117,1,3781755,21/08/2015,4994.4823806,0,
4477132,1,3924735,20/08/2016,671.7447,0,
4477364,1,3673220,21/04/2015,4007.4618804,0,
4477669,1,3808775,01/11/2015,6205.8117996,0,
4478158,1,3758649,06/12/2015,1451.2113,0,
4478334,1,3749030,09/07/2015,51.8544302,0,
4478338,1,3695349,19/06/2015,1694.3131458,0,
4478378,1,3742885,01/09/2015,869.63598,0,
4478420,1,3890428,05/06/2016,2346.6168,0,
4478756,1,3762838,14/07/2015,2988.03842,0,
4478948,1,3888499,23/11/2016,51.0286,2450.9886,
4479100,1,3855430,16/05/2016,4206.6601,0,
4479444,1,3926059,23/11/2016,1493.2071,149.205,
4480042,1,3884669,12/06/2016,3534.399,0,
4480191,1,3887481,05/08/2016,1239,0,
4480557,1,3718592,16/09/2015,4900.4793572,0,
4481166,1,3624340,15/02/2015,1432.8457,0,
4481662,1,3861571,18/07/2016,1096.0884,0,
4481789,1,3930983,08/08/2016,1314.88,0,
4481969,1,3795062,04/08/2015,415.3092966,0,
4482097,1,3779996,16/08/2015,2369.81578,0,
4482176,1,3871996,18/07/2016,818.2706,0,
4482708,1,3931043,20/09/2016,52.5907,10,
4482885,1,3855648,25/08/2016,912.674,0,
4482888,1,3666732,28/02/2015,27420.984855,0,
4483137,1,3722028,24/03/2015,2309.3121996,0,
4484162,1,3852019,25/08/2016,2238.7068,0,
4484206,1,3816923,15/03/2016,404.84,0,
4484466,1,3968715,24/10/2016,618.68,0,
4485386,1,3804220,23/02/2016,682.6842,0,
4485901,1,3852767,14/07/2016,2255.19,0,
4486643,1,3720612,17/03/2015,3605.8789518,0,
4486683,1,3940307,13/12/2016,0,2479.55,
4487308,1,3942406,07/11/2016,1469.1082,0,
4487610,1,3856428,08/02/2016,2774.2134,0,
4487965,1,3682739,13/06/2015,648.91,0,
4488071,1,3803167,11/05/2016,1300.3353,0,
4488706,1,3863927,08/03/2016,6810.7256,0,
4489140,1,3663504,09/05/2015,5551.3568286,0,
4489525,1,3868953,09/10/2016,941.731,0,
4489845,1,3854486,31/07/2016,17363.92,0,
4490223,1,3711951,28/07/2015,33981.07,2.9007,
4490286,1,3713157,29/06/2015,1169.9633354,0,
4490551,1,3816985,22/02/2016,930.6766,0,
4491029,1,3845874,02/04/2016,11888.18,0,
4491046,1,3914781,20/10/2016,807.8004,0,
4491106,1,3858283,31/05/2016,1123.8975,0,
4491613,1,3833004,12/02/2016,1055.0826,0,
4491748,1,3934929,19/09/2016,1618.0682,0,
4492290,1,3823971,21/03/2016,52.07,2402.93,
4493608,1,3745131,28/06/2015,1472.4411996,0,
4494702,1,3967466,06/12/2016,0,4855.95,
4495640,1,3823385,15/02/2016,1380.82,0,
4496033,8,3783967,07/03/2016,1099.18,0,
4496176,1,3833916,03/03/2016,2026.39,0,
4496317,1,3874026,23/05/2016,2416.3947,0,
4496356,1,3873748,25/06/2016,977.1894,0,
4496680,1,3861845,13/08/2016,168.7811,0,
4497278,1,3832474,19/01/2016,1122.3058,0,
4497461,1,3903745,03/12/2016,0,8303.4018,
4497564,1,3859289,18/05/2016,3879.76,0,
4497692,1,3907577,22/10/2016,959.4697,1520.0803,
4499613,1,3727219,02/05/2015,375.2614008,0,
4500348,1,3902485,14/11/2016,2403.918,27.336,
4500776,1,3873765,23/05/2016,2648.46,0,
4501325,1,3963693,18/05/2016,51.0286,2402.93,
4501758,1,3906574,24/06/2016,773.9919,0,
4501778,1,3768983,28/08/2015,580.02218,0,
4501808,1,3789473,30/11/2015,606.0614,0,
4502956,1,3886108,25/06/2016,16552.07,507.9593,
4502991,1,3963481,02/12/2016,0,2430.45,
4503044,1,3915675,06/12/2016,1290.0888,1151.88,
4503128,1,3828281,30/12/2015,1924.5303,0,
4503700,1,3923745,13/09/2016,1524.3822,0,
4504088,1,3906098,03/02/2016,52.07,0,
4504168,8,3897320,04/10/2016,301.8411,0,
4504251,1,3775123,16/07/2015,12718.60626,0,
4504326,1,3810422,15/12/2015,319.284,0,
4504430,1,3834281,15/01/2016,13292.6808,0,
4504528,8,3856278,07/03/2016,51.5493,0,
4504676,1,3903758,16/06/2016,830.8773,0,
4504736,1,3689738,22/04/2015,1482.6052398,0,
4504865,1,3950734,23/10/2016,4574.2,471.184,
4505145,1,3914617,13/10/2016,292.0314,51.5493,
4505429,1,3634303,22/03/2015,1320.31872,378.4368,
4505723,1,3924068,16/08/2016,2368.3591,0,
4505851,1,3743900,20/07/2015,3778.905933,0,
4506908,1,3890932,23/06/2016,1872.6006,0,
4507509,1,3727714,20/09/2015,2131.74298,0,
4507663,1,3897851,29/11/2016,0,2479.55,
4507673,1,3864621,28/09/2016,673.6128,0,
4507691,1,3908866,08/12/2016,0,2504.1,
4508067,1,3822971,08/05/2016,4006.2231,0,
4508093,1,3761127,06/02/2016,1170.6354,0,
4508573,1,3803110,04/01/2016,5515.7716,0,
4508928,1,3801973,08/03/2016,887.3073,0,
4509286,1,3947619,21/09/2016,6884.0492,0,
4509675,5,3901043,16/11/2016,52.5907,2354.8714,
4509776,1,3827112,01/01/2016,1013.72,0,
4510017,1,3925398,19/11/2016,2935.73,118.0773,
4510040,1,3752182,04/12/2015,1362.2301,0,
4510241,1,3668529,30/03/2015,595.9245006,0,
4510946,1,3917369,13/07/2016,267.6399,0,
4511212,1,3818815,04/01/2016,52.07,0,
4511499,1,3948623,12/12/2016,0,2430.45,
4511775,1,3749023,21/12/2015,891.6138,0,
4511824,1,3838226,28/07/2016,733.29,0,
4511863,1,3813968,04/02/2016,1750.329,0,
4512242,1,3803291,05/04/2016,2921.4856,0,
4512326,1,3781243,20/01/2016,1558.34,0,
4512572,1,3821118,11/05/2016,2271.9536,0,
4512892,1,3866379,15/05/2016,1243.8756,0,
4512897,1,3846323,21/05/2016,2434.2516,0,
4513380,1,3878010,26/10/2016,0,2479.55,
4513984,1,3834232,27/07/2016,1518.1768,0,
4514151,1,3830418,22/06/2016,721.0895,0,
4514215,1,3909378,31/07/2016,210.6608,0,
4514281,1,3972501,02/12/2016,0,3352.1994,
4514306,1,3877625,19/04/2016,9211.8708,0,
4514368,1,3935147,05/09/2016,4572.9486,0,
4514535,1,3964311,20/11/2016,52.07,3547.9578,
4514564,1,3834574,03/07/2016,901.5967,0,
4514651,1,3825643,17/04/2016,2895.6452,0,
4515091,1,3859123,18/03/2016,1220.9587,0,
4515174,1,3812896,30/01/2016,52.07,0,
4515478,1,3946004,12/09/2016,1967.791,455.991,
4515507,1,3797681,16/02/2016,52.07,0,
4515818,1,3828097,09/06/2016,1231.5204,0,
4516038,1,3836218,24/01/2016,5944.1704,0,
4516315,1,3964221,28/11/2016,52.07,2450.9886,
4516807,1,3870858,11/06/2016,2404.82,0,
4516991,1,3855033,20/05/2016,6087.0882,0,
4517341,1,3851271,13/07/2016,1405.9705,0,
4517472,1,3845192,21/04/2016,2475.9306,0,
4517581,1,3876736,29/06/2016,2751.88,0,
4517712,1,3803529,23/04/2016,2024.4137,43.127,
4518116,1,3853704,23/06/2016,1738.1,0,
4518581,1,3845856,27/06/2016,1854.71,0,
4518753,1,3837868,24/05/2016,6384.14,0,
4518986,1,3865564,30/08/2016,1633.5326,0,
