Year,NrPolicy,NrObject,Dt_Exp_Start,Dt_Exp_End,Time_on_book,Customer_Type,D_age,D_age_banded,BonusMalus,D_ZIP,Nr_payments,VEH_type,Veh_type1,Veh_type2,VEH_brand,Construct_year,Capacity,Nr_of_seats,Premium_earned,Sum_insured
2014,3874152,1,01/01/2014,31/12/2014,3,C,58,55 <=  x < 60,14,2090,1,128,private truck,TRUCK,079,2008,4104,3,0,3221.9178082
2013,3874244,1,01/01/2013,31/12/2013,2,S,59,55 <=  x < 60,10,4660,1,56,truck 10 to 20 tn,TRUCK,240,2012,5880,3,834.3923887,18873.207705
2014,3874296,1,01/01/2014,31/12/2014,3,C,40,40 <=  x < 45,9,2090,1,1,private car,CAR,091,2008,1896,7,357.67444192,4804.8863014
2013,3874341,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,9,3430,1,5,commercial car <3100 kg,PICKUP,064,2011,1870,3,155.75837532,5418.6875459
2015,3874359,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,16,7090,1,1,private car,CAR,049,2012,2976,3,244.82493151,0
2012,3874467,1,07/04/2012,31/12/2012,1,C,56,55 <=  x < 60,14,2090,1,128,private truck,TRUCK,079,2008,4104,3,246.33344262,9120.2054795
2015,3874478,1,01/01/2015,17/12/2015,4,C,56,55 <=  x < 60,6,1990,1,1,private car,CAR,049,2012,1299,5,347.86742867,4223.3589041
2014,3874517,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,1,2461,1,6,commercial car <3500 kg,PICKUP,024,2012,2402,7,510.72974384,6916.4327671
2012,3874525,1,01/04/2012,01/08/2012,1,C,43,40 <=  x < 45,4,6370,4,5,commercial car <3100 kg,PICKUP,079,2009,2446,9,42.9,4749.8318614
2014,3874592,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,0,7350,1,1,private car,CAR,015,2012,1900,2,259.7532,2901.3287671
2012,3874610,1,17/04/2012,31/12/2012,1,C,73,70 <=  x < 75,11,8000,2,6,commercial car <3500 kg,PICKUP,049,2012,3900,3,245.17987322,9927.1232877
2015,3874616,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,11,5300,1,1,private car,CAR,057,2012,1398,5,268.12530877,4691.860274
2015,3874622,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,-1,7350,1,12,motorcycle,MOTORBIKE,376,2012,398,2,66.2676,1687.1917808
2015,3874623,1,01/01/2015,19/02/2015,4,C,56,55 <=  x < 60,18,3885,1,1,private car,CAR,047,2008,2295,4,94.415671233,4116.3013699
2014,3874657,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,-1,4702,1,1,private car,CAR,046,2012,2000,5,721.74317178,10051.306521
2012,3874701,1,24/03/2012,31/12/2012,1,C,53,50 <=  x < 55,5,7050,2,5,commercial car <3100 kg,PICKUP,024,2012,1753,2,57.935715385,8012.6505205
2015,3874763,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,7,3500,1,1,private car,CAR,056,2012,2172,5,389.4929063,4019.9316164
2015,3874773,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,-1,1069,1,6,commercial car <3500 kg,PICKUP,102,2012,2476,3,299.277,3650.8405216
2013,3874900,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,10,2735,1,6,commercial car <3500 kg,PICKUP,047,2006,2299,7,113.25347017,2340.2196721
2012,3874904,1,04/04/2012,31/12/2012,1,S,56,55 <=  x < 60,0,3510,2,1,private car,CAR,056,2010,1000,5,130.98806557,5876.9321918
2014,3874962,1,01/01/2014,29/04/2014,3,C,41,40 <=  x < 45,10,7090,1,1,private car,CAR,053,2012,2664,2,94.663098082,4615.2764384
2013,3875103,1,01/01/2013,31/12/2013,2,C,55,55 <=  x < 60,7,2804,1,6,commercial car <3500 kg,PICKUP,056,2012,1900,5,622.83714701,6133.3787492
2012,3875169,1,29/04/2012,31/12/2012,1,C,53,50 <=  x < 55,9,2120,1,1,private car,CAR,008,2012,1995,5,504.02577049,30215.205479
2015,3875195,1,01/01/2015,31/12/2015,4,C,49,45 <=  x < 50,10,7430,1,1,private car,CAR,024,2012,1388,5,322.80338822,2774.6410959
2013,3875202,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,3,4660,1,1,private car,CAR,102,2012,2476,9,551.67591047,5578.5562842
2013,3875216,1,01/01/2013,31/12/2013,2,C,36,35 <=  x < 40,4,4690,2,1,private car,CAR,056,2012,2172,7,499.49196351,8858.1967213
2012,3875230,1,01/01/2012,30/05/2012,1,C,63,60 <=  x < 65,6,7050,1,1,private car,CAR,024,2008,1596,5,207.39590137,6858.4241096
2014,3875234,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,10,3350,1,1,private car,CAR,091,2011,1422,5,388.75772959,3234
2014,3875251,1,01/01/2014,31/12/2014,3,C,55,55 <=  x < 60,9,8600,1,1,private car,CAR,049,2010,3200,5,663.70788,6362.532
2014,3875329,1,01/01/2014,31/12/2014,3,C,55,55 <=  x < 60,6,4470,1,6,commercial car <3500 kg,PICKUP,102,2007,2499,3,165.57234384,2321.069589
2014,3875421,1,01/01/2014,28/04/2014,3,C,27,25 <=  x < 30,7,4710,1,1,private car,CAR,064,2012,1461,5,85.374616438,5873.1671233
2013,3875551,1,01/01/2013,31/12/2013,2,C,74,70 <=  x < 75,9,4430,1,1,private car,CAR,047,2012,1796,4,928.18792187,12884.065574
2013,3875554,1,01/01/2013,31/12/2013,2,C,64,60 <=  x < 65,18,4470,1,1,private car,CAR,047,2009,2148,5,532.73199311,7066.5983607
2014,3875600,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,16,3440,1,57,truck over 20 tn,TRUCK,098,2010,11000,3,753.27726849,19465.753425
2013,3875609,1,01/01/2013,31/12/2013,2,S,48,45 <=  x < 50,10,4595,2,5,commercial car <3100 kg,PICKUP,083,2009,1896,2,190.65971467,2404.2691257
2014,3875737,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,9,6400,1,1,private car,CAR,064,2012,1461,5,252.39510247,18651.758904
2013,3875765,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,14,5050,1,1,private car,CAR,083,2007,999,5,113.34635826,1953.0644262
2015,3875910,1,01/01/2015,02/04/2015,4,C,56,55 <=  x < 60,13,4480,1,1,private car,CAR,056,2014,1248,2,29.963818182,2721.0246575
2014,3875940,1,01/01/2014,21/02/2014,2,C,45,45 <=  x < 50,-1,7350,1,12,motorcycle,MOTORBIKE,031,2012,450,2,34.084208219,2985.8893151
2013,3875978,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,3,3750,1,1,private car,CAR,056,2007,1488,5,166.05527959,1651.7639344
2015,3876061,1,01/01/2015,31/12/2015,4,S,61,60 <=  x < 65,10,4660,1,56,truck 10 to 20 tn,TRUCK,240,2012,5880,3,1100.4162411,0
2013,3876270,1,01/01/2013,10/06/2013,2,C,44,40 <=  x < 45,0,4920,1,1,private car,CAR,056,2008,1500,5,33.909447541,2346.6439344
2012,3876294,1,10/04/2012,31/12/2012,1,S,47,45 <=  x < 50,0,8400,2,1,private car,CAR,056,2009,2200,5,164.0967082,7377.5071233
2013,3876359,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,9,8600,1,1,private car,CAR,049,2010,3200,5,702.24498623,6874.3169399
2013,3876382,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,15,9000,1,6,commercial car <3500 kg,PICKUP,035,2012,3000,3,188.95750506,7915.6459016
2013,3876486,1,01/01/2013,11/08/2013,2,C,54,50 <=  x < 55,12,6260,1,6,commercial car <3500 kg,PICKUP,049,2009,2835,3,257.53653333,13248.945137
2012,3876511,1,01/04/2012,01/08/2012,1,C,43,40 <=  x < 45,4,6370,4,6,commercial car <3500 kg,PICKUP,053,2011,2488,3,183.9876,7661.7686849
2012,3876725,1,01/04/2012,01/08/2012,1,C,43,40 <=  x < 45,4,6370,4,5,commercial car <3100 kg,PICKUP,079,2008,2446,9,51.76,1825.9638658
2013,3876729,1,01/01/2013,31/12/2013,2,C,49,45 <=  x < 50,7,4480,1,6,commercial car <3500 kg,PICKUP,024,2012,2402,5,291.79624442,6457.3737377
2012,3876767,1,29/03/2012,31/12/2012,1,C,43,40 <=  x < 45,9,2150,1,1,private car,CAR,047,2010,3222,5,769.79415301,46781.961863
2014,3876812,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,7,5370,1,1,private car,CAR,031,2009,1500,5,273.27960164,2571.8099726
2015,3876892,1,01/01/2015,27/10/2015,4,C,46,45 <=  x < 50,17,3430,2,6,commercial car <3500 kg,PICKUP,240,2009,2800,3,170.93630769,3618.2465753
2014,3876900,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,0,7875,1,1,private car,CAR,091,2012,1896,3,259.7532,5201.4377397
2012,3876969,1,01/05/2012,31/12/2012,1,C,43,40 <=  x < 45,6,3530,1,1,private car,CAR,056,2009,1488,5,155.88673907,6568.1210959
2013,3877052,1,01/01/2013,28/03/2013,2,C,44,40 <=  x < 45,9,2720,1,1,private car,CAR,083,2007,1896,5,73.705163934,4269.522623
2012,3877079,1,01/04/2012,01/08/2012,1,C,43,40 <=  x < 45,4,6370,4,8,truck up to 10 tn,TRUCK,079,2009,4104,3,248.8068,8438.3950959
2013,3877103,1,01/01/2013,06/05/2013,2,S,41,40 <=  x < 45,9,3750,1,1,private car,CAR,083,2003,1781,5,43.290968852,1623.9344262
2012,3877112,1,01/05/2012,31/12/2012,1,C,43,40 <=  x < 45,12,7300,1,1,private car,CAR,069,2009,1896,2,65.065089694,3945.5248767
2015,3877182,1,01/01/2015,02/04/2015,4,C,46,45 <=  x < 50,12,7875,1,1,private car,CAR,024,2012,1399,2,53.283047671,1062.5773151
2012,3877191,1,30/04/2012,31/12/2012,1,C,43,40 <=  x < 45,-2,7350,1,12,motorcycle,MOTORBIKE,097,2012,636,2,72.230237705,6220.7671233
2015,3877251,1,01/01/2015,14/05/2015,4,C,46,45 <=  x < 50,9,9545,1,1,private car,CAR,049,2011,2000,2,64.071090411,3543.6575342
2012,3877289,1,06/05/2012,31/12/2012,1,C,43,40 <=  x < 45,2,3350,1,1,private car,CAR,023,2012,1910,2,144.41967213,7333.0849315
2015,3877294,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,0,7350,1,1,private car,CAR,083,2012,1200,5,362.3,4766.0836712
2015,3877305,1,01/01/2015,30/04/2015,4,C,56,55 <=  x < 60,8,7520,1,1,private car,CAR,083,2010,1896,7,219.1099726,7787.6534247
2015,3877312,1,01/01/2015,31/12/2015,4,C,56,55 <=  x < 60,6,4470,1,6,commercial car <3500 kg,PICKUP,102,2007,2499,3,48.662432877,1842.0821918
2013,3877372,1,01/01/2013,20/07/2013,2,C,44,40 <=  x < 45,0,7350,1,12,motorcycle,MOTORBIKE,031,2012,599,2,224.50737346,2803.0085754
2014,3877423,1,01/01/2014,31/12/2014,3,S,29,25 <=  x < 30,4,3781,1,1,private car,CAR,049,2007,1998,5,200.62815353,3758.9041096
2013,3877462,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,7,4625,1,1,private car,CAR,079,2012,1995,5,552.81004058,10710.382514
2013,3877558,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,4,3650,1,1,private car,CAR,084,2012,2401,7,1462.3295557,16663.400546
2014,3877635,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,6,9580,1,1,private car,CAR,001,2012,1910,5,674.96367781,9710.0348493
2014,3877644,1,01/01/2014,31/12/2014,3,S,41,40 <=  x < 45,11,7875,1,1,private car,CAR,024,2014,1560,5,588.73150685,5900.8027397
2014,3877649,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,11,7875,1,57,truck over 20 tn,TRUCK,098,2012,11100,2,1182.6474067,1668.2047693
2013,3877709,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,-1,4702,1,1,private car,CAR,046,2012,2000,5,661.62064458,10113.342541
2012,3877716,1,21/05/2012,31/12/2012,1,S,27,25 <=  x < 30,4,3781,1,1,private car,CAR,056,2008,1488,5,109.94699567,3661.6438356
2014,3877731,1,01/01/2014,27/04/2014,3,C,45,45 <=  x < 50,0,7350,1,12,motorcycle,MOTORBIKE,950,2012,125,2,45.648873151,983.00712329
2012,3877731,2,30/01/2012,31/12/2012,1,C,43,40 <=  x < 45,10,4905,1,6,commercial car <3500 kg,PICKUP,064,2007,2499,3,108.29252384,5857.5754521
2014,3877780,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,7,4900,1,1,private car,CAR,079,2003,1332,5,0.0014764398,8885.5890411
2013,3877876,1,01/01/2013,17/04/2013,2,S,64,60 <=  x < 65,14,3004,1,1,private car,CAR,064,2008,1870,2,50.932,2465.7886885
2013,3877934,1,01/01/2013,31/12/2013,2,S,51,50 <=  x < 55,14,9545,1,1,private car,CAR,023,2006,1108,5,8.5677165354,349.42622951
2015,3878033,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,7,4625,1,1,private car,CAR,079,2012,1995,5,806.85694356,10957.808219
2012,3878117,1,09/05/2012,31/12/2012,1,C,43,40 <=  x < 45,0,4920,1,1,private car,CAR,056,2008,1500,5,64.186593443,4365.8906301
2014,3878138,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,15,6400,1,1,private car,CAR,003,2012,1896,5,445.49587726,34855.243836
2013,3878231,1,01/01/2013,21/04/2013,2,C,39,35 <=  x < 40,5,9950,1,1,private car,CAR,008,2012,2000,5,34.925901639,7695.2513224
2013,3878262,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,10,4905,1,6,commercial car <3500 kg,PICKUP,064,2007,2499,3,101.31880519,524.76213115
2013,3878264,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,0,7350,1,1,private car,CAR,083,2012,1200,5,366.59683081,4793.0032787
2013,3878280,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,3,8200,1,1,private car,CAR,047,2009,2874,3,373.49270824,5695.0967213
2012,3878346,1,09/04/2012,07/08/2012,1,S,29,25 <=  x < 30,10,2655,4,1,private car,CAR,023,2011,1900,2,49.0588,2229.9886575
2014,3878399,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,5,7370,1,5,commercial car <3100 kg,PICKUP,035,2009,2771,3,153.66996055,2547.5220822
2012,3878450,1,27/04/2012,31/12/2012,1,C,43,40 <=  x < 45,17,3430,2,6,commercial car <3500 kg,PICKUP,240,2009,2800,3,86.029949388,5255.9368416
2014,3878579,1,01/01/2014,31/12/2014,3,C,65,65 <=  x < 70,9,4470,1,1,private car,CAR,023,2012,1910,2,187.87748822,2857.7549589
2012,3878601,1,25/03/2012,31/12/2012,1,C,47,45 <=  x < 50,8,2450,1,5,commercial car <3100 kg,PICKUP,015,2012,1997,3,221.21590164,12708.587199
2012,3878685,1,06/01/2012,31/12/2012,1,C,43,40 <=  x < 45,9,5050,1,1,private car,CAR,008,2009,2926,5,905.33411507,39846.575342
2013,3878689,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,4,2150,1,6,commercial car <3500 kg,PICKUP,049,2006,3500,3,105.55296834,2731.147541
2014,3878691,1,01/01/2014,31/12/2014,3,C,52,50 <=  x < 55,14,9545,1,5,commercial car <3100 kg,PICKUP,053,2012,2953,6,354.75027397,7612.8165307
2014,3878692,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,10,4905,1,6,commercial car <3500 kg,PICKUP,064,2007,2499,3,88.927202209,410.29041096
2012,3878704,1,26/07/2012,31/08/2012,1,C,63,60 <=  x < 65,12,2704,1,1,private car,CAR,064,2010,1461,2,27.117433705,5432.1108493
2013,3878715,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,14,8600,1,1,private car,CAR,003,2005,1900,5,298.99238927,9425.136612
2014,3878772,1,01/01/2014,31/12/2014,4,S,34,30 <=  x < 35,11,9950,1,6,commercial car <3500 kg,PICKUP,240,2011,2300,3,235.39917808,11066.898082
2013,3878826,1,01/01/2013,30/05/2013,2,C,44,40 <=  x < 45,8,3350,1,1,private car,CAR,057,2012,1398,5,175.07889814,6622.9508197
2013,3878850,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,12,9545,1,1,private car,CAR,056,2013,2172,5,275.91810948,4882.0952262
2014,3879071,1,01/01/2014,31/12/2014,3,C,55,55 <=  x < 60,9,8600,1,1,private car,CAR,003,2005,1900,5,262.32897945,7263.7273973
2013,3879274,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,0,7350,1,1,private car,CAR,091,2012,1422,5,494.81121725,5113.9749672
2013,3879294,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,-1,7350,1,1,private car,CAR,091,2012,1900,5,560.51947734,6971.9311525
2013,3879324,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,14,1400,1,1,private car,CAR,057,2009,1868,2,174.23496441,2996.4297541
2013,3879361,1,01/01/2013,25/05/2013,2,C,44,40 <=  x < 45,9,2540,1,1,private car,CAR,048,2012,1951,5,206.68505246,14122.918033
2014,3879388,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,0,7350,1,1,private car,CAR,015,2012,1900,2,254.66,2901.3287671
2012,3879418,1,24/04/2012,31/12/2012,1,S,34,30 <=  x < 35,14,8125,1,1,private car,CAR,008,2012,1995,5,392.47746885,27268.068309
2014,3879445,1,01/01/2014,31/12/2014,3,C,75,75 <=  x < 80,14,4905,2,1,private car,CAR,064,2012,1465,5,313.32936923,5946.739726
2015,3879547,1,01/01/2015,21/04/2015,4,C,56,55 <=  x < 60,11,1500,1,1,private car,CAR,015,2013,1997,2,64.691813699,3569.2136986
2013,3879568,1,01/01/2013,27/05/2013,2,C,44,40 <=  x < 45,13,3060,1,1,private car,CAR,015,2012,1398,2,92.891730282,3725.7404372
2013,3879755,1,01/01/2013,31/12/2013,2,C,74,70 <=  x < 75,9,2330,1,1,private car,CAR,064,2008,1870,2,139.40605372,2346.0511475
2014,3879870,1,01/01/2014,31/12/2014,3,C,49,45 <=  x < 50,8,2450,1,5,commercial car <3100 kg,PICKUP,015,2012,1997,3,188.85680055,2732.0825753
2012,3879894,1,01/04/2012,01/08/2012,1,C,43,40 <=  x < 45,4,6370,4,1,private car,CAR,053,2007,2826,5,18.1093,1980.4176921
2013,3879916,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,6,1990,1,1,private car,CAR,049,2012,1299,5,361.46285155,5680.3278689
2014,3879962,1,01/01/2014,31/12/2014,3,C,65,65 <=  x < 70,9,5370,1,1,private car,CAR,100,2012,3600,4,2603.5810644,0
2012,3880136,1,30/04/2012,31/12/2012,1,C,43,40 <=  x < 45,8,3350,1,1,private car,CAR,057,2012,1398,5,290.87685246,13344.657534
2012,3880264,1,28/03/2012,31/12/2012,1,C,43,40 <=  x < 45,9,1069,1,1,private car,CAR,049,2012,1900,5,98.187122995,6575.3424658
2012,3880326,1,21/04/2012,31/12/2012,1,C,43,40 <=  x < 45,0,7350,1,12,motorcycle,MOTORBIKE,031,2012,599,2,278.78188525,6393.6822781
2015,3880409,1,01/01/2015,24/05/2015,4,C,56,55 <=  x < 60,16,2501,1,6,commercial car <3500 kg,PICKUP,024,2007,2496,3,0.0048844189,2577.7972603
2013,3880432,1,01/01/2013,22/12/2013,2,C,44,40 <=  x < 45,10,1069,1,1,private car,CAR,049,2007,1299,5,0,0
2013,3880459,1,01/01/2013,31/12/2013,2,S,44,40 <=  x < 45,15,3701,1,1,private car,CAR,084,2009,2319,5,574.39432834,9565.5191257
2015,3880602,1,01/01/2015,09/05/2015,4,S,40,40 <=  x < 45,11,5400,1,1,private car,CAR,008,2011,2500,5,242.64276164,9966.4657534
2015,3880712,1,01/01/2015,31/12/2015,4,S,53,50 <=  x < 55,14,9545,1,1,private car,CAR,023,2013,1242,5,273.17948712,4687.6712329
2012,3880836,1,01/04/2012,01/08/2012,1,C,43,40 <=  x < 45,4,6370,4,5,commercial car <3100 kg,PICKUP,102,2006,2476,3,47.7,1623.4464822
2015,3880873,1,01/01/2015,31/12/2015,4,S,53,50 <=  x < 55,11,3004,1,1,private car,CAR,003,2005,1896,5,317.10400914,4112.7041096
2015,3880942,1,01/01/2015,07/11/2015,5,S,35,35 <=  x < 40,11,9950,1,6,commercial car <3500 kg,PICKUP,240,2011,2300,3,196.95616438,10465.260274
2012,3881090,1,07/04/2012,31/12/2012,1,C,43,40 <=  x < 45,0,7350,1,1,private car,CAR,091,2012,1400,5,322.74722896,13324.770403
2013,3881092,1,01/01/2013,29/03/2013,1,C,44,40 <=  x < 45,9,2835,1,1,private car,CAR,064,2012,1870,5,117.84590164,7811.7245902
2014,3881134,1,01/01/2014,31/12/2014,4,C,45,45 <=  x < 50,0,4000,1,1,private car,CAR,047,2002,2960,5,188.1798,6736.95
2012,3881234,1,11/04/2012,31/12/2012,1,C,43,40 <=  x < 45,0,7350,1,1,private car,CAR,015,2012,1900,2,186.2288224,7688.5212329
2015,3881324,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,17,3750,1,1,private car,CAR,003,2012,1595,5,365.52884439,8180.3442329
2015,3881346,1,01/01/2015,01/05/2015,4,C,36,35 <=  x < 40,4,7400,2,1,private car,CAR,015,2012,1868,2,73.468064554,535.07844274
2012,3881358,1,28/03/2012,31/12/2012,1,C,43,40 <=  x < 45,10,1069,1,1,private car,CAR,049,2009,1870,5,241.16210549,5568.5479452
2015,3881403,1,01/01/2015,31/12/2015,4,C,51,50 <=  x < 55,7,4480,1,6,commercial car <3500 kg,PICKUP,024,2012,2402,5,232.17701096,4302.7987397
2015,3881495,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,5,7370,1,5,commercial car <3100 kg,PICKUP,035,2009,2771,3,122.27126548,2302.6563288
2012,3881501,1,07/05/2012,31/12/2012,1,C,43,40 <=  x < 45,8,7630,1,1,private car,CAR,064,2012,1461,2,172.05805902,9576.1734247
2013,3881569,1,01/01/2013,11/06/2013,2,S,30,30 <=  x < 35,5,9700,1,1,private car,CAR,023,2011,1108,5,57.74797866,1434.4262295
2015,3881636,1,01/01/2015,31/12/2015,4,C,66,65 <=  x < 70,12,1600,1,1,private car,CAR,091,2009,1896,2,193.34745205,1279.7260274
2012,3881696,1,01/01/2012,31/12/2012,2,C,43,40 <=  x < 45,0,2655,1,1,private car,CAR,057,2010,1868,5,163.9634,12034.152598
2012,3881724,1,16/05/2012,31/12/2012,1,C,53,50 <=  x < 55,12,4540,1,5,commercial car <3100 kg,PICKUP,056,2012,1870,3,237.15036066,11099.484932
2012,3881781,1,01/01/2012,31/12/2012,2,C,43,40 <=  x < 45,2,3200,1,1,private car,CAR,064,2009,1900,2,155.75498679,6913.1480044
2015,3881843,1,01/01/2015,31/12/2015,5,C,46,45 <=  x < 50,12,5400,1,51,driving school car,CAR,064,2011,1499,5,195.3620863,9682.1917808
2014,3881865,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,2,6060,1,1,private car,CAR,079,2012,1400,5,371.74,2372.52
2014,3881942,1,01/01/2014,28/03/2014,3,C,46,45 <=  x < 50,15,7230,1,1,private car,CAR,047,2011,2148,5,92.994133151,0
2012,3881975,1,04/05/2012,31/12/2012,1,C,37,35 <=  x < 40,9,2865,1,1,private car,CAR,064,2009,1870,2,108.97934426,3903.6920548
2015,3881988,1,01/01/2015,31/12/2015,4,C,56,55 <=  x < 60,12,4540,1,5,commercial car <3100 kg,PICKUP,056,2012,1870,3,0,6385.9068493
2014,3881993,1,01/01/2014,15/04/2014,3,C,65,65 <=  x < 70,4,2965,1,6,commercial car <3500 kg,PICKUP,049,2013,3907,3,140.91787526,227.83561644
2012,3882013,1,01/01/2012,31/12/2012,2,C,43,40 <=  x < 45,0,4000,1,1,private car,CAR,003,2009,1781,5,512.97632847,37659.24
2015,3882095,1,01/01/2015,30/04/2015,4,C,76,75 <=  x < 80,14,4905,2,1,private car,CAR,064,2012,1465,5,104.96153077,5503.1794521
2013,3882103,1,01/01/2013,31/12/2013,2,C,47,45 <=  x < 50,10,7430,1,1,private car,CAR,024,2012,1388,5,372.42970591,3622.4262295
2014,3882187,1,01/01/2014,31/12/2014,3,C,35,35 <=  x < 40,4,7400,2,1,private car,CAR,015,2012,1868,2,190.49353656,2761.946
2012,3882191,1,28/03/2012,31/12/2012,1,C,43,40 <=  x < 45,10,1069,1,1,private car,CAR,049,2012,1299,5,200.07976402,11137.064219
2013,3882311,1,01/01/2013,31/12/2013,2,C,32,30 <=  x < 35,4,9950,1,1,private car,CAR,003,2012,1896,5,979.38424918,8620.8811475
2013,3882384,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,7,7875,1,1,private car,CAR,024,2012,1399,2,248.04171831,3889.3278689
2014,3882462,1,01/01/2014,31/12/2014,3,C,55,55 <=  x < 60,8,1800,1,5,commercial car <3100 kg,PICKUP,015,2012,2179,2,410.61446638,1543.9931507
2014,3882563,1,01/01/2014,31/12/2014,3,C,65,65 <=  x < 70,13,7540,1,6,commercial car <3500 kg,PICKUP,079,2010,4104,3,120.83205479,3547.5289496
2012,3882566,1,13/05/2012,31/12/2012,1,C,53,50 <=  x < 55,7,1400,1,1,private car,CAR,083,2009,1896,2,123.30398197,4128.8876712
2013,3882583,1,01/01/2013,06/02/2013,2,C,44,40 <=  x < 45,6,4535,4,1,private car,CAR,008,2010,1951,5,71.913913043,3199.7704918
2015,3882619,1,01/01/2015,14/05/2015,4,C,66,65 <=  x < 70,10,4880,1,1,private car,CAR,015,2012,1868,2,56.621124384,2833.8109589
2013,3882633,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,16,1170,1,5,commercial car <3100 kg,PICKUP,015,2009,2447,3,144.94416247,2791.2978142
2013,3882728,1,01/01/2013,31/12/2013,3,C,44,40 <=  x < 45,10,6060,1,1,private car,CAR,056,2011,1199,5,258.7959,9212
2014,3882735,1,01/01/2014,31/12/2014,3,S,45,45 <=  x < 50,15,2725,1,123,taxi category A,CAR,064,2013,1870,5,530.32019826,17356.164384
2014,3882759,1,01/01/2014,31/12/2014,3,S,51,50 <=  x < 55,14,5060,2,1,private car,CAR,079,2013,1598,5,384.28811561,9189.369863
2015,3882876,1,01/01/2015,20/12/2015,5,C,51,50 <=  x < 55,13,3550,1,1,private car,CAR,015,2011,1398,2,178.54565918,9075.4849315
2012,3882979,1,01/04/2012,31/12/2012,1,C,43,40 <=  x < 45,6,4460,2,1,private car,CAR,069,2008,1896,5,232.62415301,5611.8434055
2012,3883135,1,09/05/2012,31/12/2012,1,C,63,60 <=  x < 65,16,2695,1,1,private car,CAR,064,2012,1461,2,142.66622951,8853.4109589
2014,3883226,1,01/01/2014,31/12/2014,4,C,45,45 <=  x < 50,0,2655,1,1,private car,CAR,057,2010,1868,5,172.6065,815.76
2015,3883365,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,12,2720,2,51,driving school car,CAR,057,2012,1398,5,273.10052967,4300.2739726
2012,3883416,1,26/03/2012,31/12/2012,1,C,53,50 <=  x < 55,13,9900,1,1,private car,CAR,130,2009,3124,5,568.05424481,26945.205479
2014,3883439,1,01/01/2014,31/12/2014,3,C,65,65 <=  x < 70,-1,1885,2,1,private car,CAR,024,2012,1753,2,499.53104972,5576.2161096
2012,3883504,1,31/03/2012,31/12/2012,1,S,53,50 <=  x < 55,11,2416,1,1,private car,CAR,053,2008,2494,5,203.12921311,11855.462795
2013,3883552,1,01/01/2013,26/04/2013,1,C,57,55 <=  x < 60,7,4430,1,1,private car,CAR,084,2009,2461,5,170.21327869,7973.9975934
